18.353535,18.77367,18.879443,17.143549,15.039938,16.054484,20.161612,25.19447,30.359001,35.042807,37.368994,36.265656,32.22615,26.426037,21.874531,20.921262,21.975507,22.495348,22.2076,22.762912,24.474023,25.508682,25.742273,25.662352,23.862257,21.187573,20.725535,21.295683,19.505405,16.830774,16.362349,16.450795,14.114094,10.747066,9.40298,9.909644,10.731634,11.598892,12.037842,11.767213,12.049576,12.732895,11.674495,9.059798,6.581135,4.054453,2.118062,3.291129,7.394057,11.012423,11.66642,10.464784,10.125446,10.468197,9.817579,9.068452,8.80041,7.183199,4.851911,4.553338,5.494927,6.43837,-1
18.354783,19.12231,18.94505,15.620037,11.018382,9.643673,10.301319,9.38221,8.022014,8.715997,10.830717,13.039284,15.552466,17.313482,15.930797,12.504284,9.73998,7.228399,4.593949,3.725261,4.809777,5.479982,5.61542,7.314269,8.873266,7.272969,5.012463,5.151037,5.804549,5.869511,6.58154,6.202155,3.389892,1.878886,4.538608,8.330999,8.882407,6.176299,3.25617,2.026037,2.800229,5.101295,7.218085,8.544128,10.141277,10.524752,8.396152,6.907687,7.544588,7.564821,6.372926,6.226725,6.73413,5.378574,3.041764,2.458283,3.180221,3.588757,3.910733,4.735905,5.437686,5.098496,1
14.089554,18.552762,21.48341,18.080642,11.251473,8.256915,9.239302,9.985354,9.928713,10.245907,10.435913,10.491508,11.698432,13.683455,14.652922,13.493685,10.656615,8.447954,7.989025,8.362044,9.026979,8.866856,7.847038,8.52434,10.296652,9.808286,8.3032,9.020132,10.348476,9.452229,7.739576,6.998444,5.943525,4.625613,5.526514,7.753288,7.397266,4.710204,3.177216,2.369507,0.490695,-0.829329,-1.24334,-2.111278,-1.748411,0.579467,1.850921,1.290463,1.429607,2.569205,3.190401,4.339741,6.594342,6.876697,4.46412,2.877349,3.02495,2.480997,1.238764,2.06863,5.07616,6.833767,-1
5.382249,4.408672,2.909052,1.367732,0.59072,2.526865,6.448381,8.131242,6.825349,7.321016,10.621849,12.139172,11.31065,11.196288,11.19763,9.819003,8.523301,8.180553,8.112882,9.429906,13.055046,15.590644,13.600517,9.442142,6.894348,6.067285,6.99136,10.12368,12.254317,10.809602,8.832404,8.801645,8.646107,7.93927,8.977914,10.686154,10.320283,8.761419,8.323069,9.321034,11.034552,13.45486,16.709651,19.771454,21.64226,22.316511,21.694519,19.953948,17.975592,15.190041,10.12325,4.782156,2.439777,1.907595,1.259576,1.184666,0.666453,-1.840677,-3.983639,-3.120775,-0.952892,-1.105966,-1
-0.874132,-4.574503,-6.191273,-4.927465,-3.398719,-1.882104,0.034635,-0.523633,-3.956865,-5.954878,-4.479992,-2.063347,-0.491075,1.722184,4.283722,4.113499,1.952383,0.827243,0.198871,-0.587197,0.046706,1.650044,3.024722,5.915094,9.666976,9.448987,5.299984,2.08293,0.768942,-0.042588,0.591025,2.559754,3.322566,2.237039,0.974787,-0.073629,-1.810806,-3.34894,-2.742145,-0.410496,1.622666,3.114587,5.345631,7.449708,7.153588,5.392548,4.275032,2.779867,0.237542,-1.44741,-2.295305,-3.473404,-3.220317,-1.342912,-0.762021,-0.246048,2.589433,4.835548,5.287173,6.563803,7.589875,5.936907,-1
2.582339,2.215867,2.332281,2.939281,4.035904,6.676906,10.087873,11.351475,9.942222,8.602058,8.365514,7.707489,6.998279,7.939727,10.235793,12.550866,14.704269,17.392948,19.506857,18.82306,16.677093,16.171738,16.98845,16.900271,14.283094,8.472596,1.773907,-1.997584,-2.485423,-1.451404,0.86055,3.448029,3.764291,1.176602,-2.365152,-4.965489,-6.563042,-7.407838,-6.523536,-4.520867,-3.642553,-2.611426,0.599848,3.138997,2.511423,0.294495,-2.329459,-5.482793,-7.794048,-7.392751,-4.533698,-0.875958,1.873337,2.635049,1.820971,1.039603,2.196538,4.892062,5.933494,4.498182,2.598657,0.238175,-1
-0.720022,-0.366363,-0.716527,-2.756527,-7.095736,-10.011555,-8.913602,-6.49506,-4.55104,-2.135216,0.077595,-0.229812,-3.142123,-5.900157,-7.066431,-8.180274,-9.691402,-9.470844,-8.099929,-8.579954,-8.81223,-5.816673,-3.466667,-4.105229,-4.170897,-3.160494,-3.89524,-6.046309,-7.753018,-9.100276,-9.593212,-7.939354,-6.160421,-7.147004,-9.313272,-10.150285,-10.964109,-13.025102,-14.40518,-13.920887,-13.195837,-12.16438,-9.033221,-6.096254,-6.758906,-9.149948,-9.033838,-5.378157,-0.505018,2.885186,3.169449,0.787402,-1.880738,-3.358281,-4.224638,-5.398382,-6.405629,-6.43682,-5.673207,-3.39902,0.393442,1.982479,-1
7.635321,6.536325,3.030308,0.494902,0.408567,1.331368,2.71187,3.897725,3.034117,1.599585,2.738393,5.021256,6.22198,8.453953,12.053966,13.340928,11.902847,10.74475,10.361162,9.133853,7.104992,5.203253,3.404641,2.205791,2.889166,5.01443,6.348713,6.458061,6.767965,7.280416,7.470033,8.008846,8.690148,8.152253,7.147842,7.036637,6.547089,5.335027,5.342056,6.439975,6.229142,4.324815,3.576401,4.70877,4.482313,2.811321,2.945907,4.34678,4.565577,4.352916,5.06958,5.74667,5.901612,6.628642,7.55493,7.59818,7.446921,7.182119,5.382848,2.512906,0.437322,-0.813974,-1
-4.223705,-4.514321,-3.747723,-1.459529,1.380706,1.167458,-1.543669,-3.322603,-4.350471,-4.718038,-2.724205,-0.059794,0.673272,0.778007,1.615222,0.87798,-1.822108,-1.708059,1.889462,3.059315,-0.289815,-5.094737,-9.650979,-13.396302,-14.604346,-12.885893,-10.577497,-8.845031,-6.536837,-4.118099,-2.904334,-1.692034,0.151339,1.372043,2.47066,3.888151,4.052915,3.240996,3.493803,4.552066,4.796977,4.617565,5.705971,7.894024,8.668844,6.770454,4.383846,2.327484,-2.235553,-9.041307,-14.032034,-15.292417,-12.43742,-5.616331,1.857101,5.928384,6.660345,5.731115,3.385733,1.244077,0.959415,1.200588,-1
3.04075,5.691523,6.285675,5.957919,6.381877,7.008506,8.394703,10.777264,12.357691,11.910154,10.391385,9.622916,9.734387,9.41349,8.582967,7.711253,6.075529,4.515441,4.426385,3.54381,0.751581,-0.346301,2.147795,5.327698,6.81985,8.164108,9.599951,8.134546,4.344876,2.233512,3.346191,7.324423,13.052629,17.224728,16.977052,13.916946,11.500157,9.79594,7.433939,5.571904,4.714731,3.324276,2.489808,3.199227,2.711617,1.721935,4.406801,9.23,11.725712,12.067085,12.333974,12.184502,10.423041,7.392229,4.181338,1.427527,0.325274,1.75873,4.644507,7.838004,11.071613,13.441602,1
