1.483857,5.131162,6.063519,5.803419,5.708269,4.775121,2.480857,1.300404,3.484442,7.170795,8.300613,6.352298,5.605571,7.556203,7.802312,4.441651,0.568478,-1.132312,0.226984,2.983992,3.637823,0.857109,-3.86934,-7.975336,-9.997007,-9.833165,-6.803883,-1.807641,2.352196,5.027383,6.456983,5.804734,4.130932,3.844526,4.50792,4.202459,4.004078,5.187145,4.583666,0.194561,-3.534397,-2.790675,0.997929,5.829986,9.987246,11.442679,10.367369,8.129105,5.457102,3.701555,4.518119,7.478602,9.66098,9.246232,8.196726,7.790672,7.086703,7.557696,10.292215,12.561596,12.054539,10.135046,-1
22.539392,20.069367,15.807878,10.366931,3.967022,1.590235,5.3765,9.811919,11.221048,10.889952,9.652022,8.424221,9.421686,11.75649,11.771109,10.149022,10.054933,9.565408,6.220302,3.648945,5.117867,7.640988,8.159262,8.273932,9.656907,11.871804,15.808846,20.795074,21.36594,16.334017,11.420022,9.774398,11.035851,14.095888,15.888963,14.060125,11.338572,12.10828,15.128114,16.528568,16.77654,17.019879,14.737235,9.155625,4.3377,2.908428,3.207968,3.984336,5.375995,6.633174,7.516532,9.151302,10.785571,8.993931,2.667804,-4.790378,-9.36147,-9.247106,-4.548048,2.822274,8.556879,10.181244,1
19.75477,18.886471,20.622667,24.828385,27.551203,29.326058,30.875363,30.213175,28.034655,28.315209,32.933976,38.610377,40.000061,34.447286,24.290548,16.38797,15.375854,17.173516,15.62175,12.624244,13.630888,17.290097,18.275695,16.210091,14.027668,12.278766,10.924925,10.861638,11.244105,11.28381,12.401455,13.878728,13.059346,11.785389,12.880713,13.742116,12.892333,13.395106,16.110852,19.377657,22.649439,24.642836,22.092652,15.508111,12.083164,14.783288,15.970243,10.877738,5.282627,4.016694,5.80282,8.570628,9.409853,6.736349,4.603749,6.877823,11.554908,14.747022,16.129811,17.938256,19.35461,18.266553,-1
-2.928641,-2.685819,0.132143,1.647825,0.614617,-0.983613,-1.784431,-1.17354,1.265321,3.323774,2.013888,-0.631929,0.053299,2.069831,0.222429,-2.43249,-1.202002,0.814757,1.30469,2.704548,5.086062,5.72424,3.819667,1.20032,-0.930075,-2.798011,-3.88071,-4.350985,-5.643443,-5.915754,-1.924586,3.76725,6.59879,7.156462,7.402349,7.083902,6.703592,6.987539,5.132598,-1.010958,-6.792131,-7.729586,-5.786618,-3.118429,0.219296,2.816944,3.819092,5.368285,8.84529,11.61606,11.315053,10.158192,10.096197,9.176116,7.373954,6.807181,5.551008,3.031888,4.649228,10.459985,13.109489,11.917975,-1
9.329084,6.338836,1.243444,-1.405072,0.87296,3.718254,2.022793,-0.387839,3.249652,8.827238,8.715577,4.737149,1.668151,-0.063556,-0.858027,-0.043426,0.688204,-1.597517,-5.36122,-7.269239,-7.586535,-7.515609,-6.674369,-4.862945,-3.408464,-3.849073,-5.55,-6.980791,-7.369916,-5.87967,-2.980483,-1.155684,-1.075168,0.265532,3.542951,4.470563,3.52567,5.60049,8.225788,7.878692,7.994938,9.107309,8.137662,6.793265,6.301181,4.242205,2.387438,3.724597,5.800908,6.426122,6.789575,7.196253,6.160416,4.49516,6.143881,10.625658,13.196505,13.958765,14.502561,12.582379,8.339944,6.695769,-1
-1.407953,1.353672,-0.041469,-4.058506,-6.375326,-6.861364,-7.376227,-6.03402,-1.936093,1.105412,0.631385,-1.050919,-0.489211,2.132246,3.078692,-0.328641,-6.828672,-12.589089,-14.08553,-10.304545,-3.76396,1.970717,4.615789,2.913697,-0.78282,-1.57293,0.384668,1.081884,1.434889,5.375637,11.200989,13.79366,12.780177,10.484397,7.7495,7.772569,12.504108,15.660516,13.202663,11.64144,14.641105,16.88216,16.14157,14.603424,12.12464,9.253418,8.100869,7.651351,5.098671,1.733628,1.901,5.585526,8.729752,10.311598,12.013241,11.981643,7.951986,4.56004,6.155451,8.757548,8.162491,6.827771,1
12.269857,4.788521,-0.339317,1.224988,4.963595,7.206043,6.867462,2.265406,-4.228882,-7.723748,-7.734362,-6.155265,-2.826622,1.636378,3.89963,3.853134,4.883166,6.120435,4.61757,3.682559,8.381429,15.355192,18.267612,17.867886,15.146343,7.360499,-2.185722,-7.058518,-7.99192,-8.137084,-6.521098,-2.405998,2.973122,10.145275,18.367967,22.606088,19.649708,12.090924,4.417008,-0.661041,-1.963381,-1.05312,-3.178541,-10.720311,-18.38341,-20.482353,-18.075826,-14.195133,-8.659097,-2.661678,-0.616162,-2.225772,-1.409809,2.813966,5.328717,5.168374,4.287156,2.143337,-0.511389,-1.67975,-2.05544,-2.699344,-1
1.662446,0.230521,-1.151923,-2.058578,-1.910212,-0.464505,0.798374,-0.051884,-2.503937,-5.821269,-9.751351,-11.425133,-8.794268,-4.76664,-2.821233,-2.95394,-3.386899,-3.624152,-3.824788,-1.650566,4.361529,9.922471,10.913694,8.665016,5.876447,4.960587,7.396241,10.755921,11.106427,7.584096,2.663473,-1.31734,-3.114089,-1.54181,1.566991,2.347345,1.628742,2.414163,2.897729,0.993917,-1.280961,-2.526281,-3.258477,-3.101267,-0.951483,3.132087,7.246344,8.563153,5.968762,1.657271,-1.24557,-1.450347,-0.4956,-1.172973,-3.93911,-6.687452,-7.552797,-5.826972,-2.12046,0.710791,0.150635,-1.326827,-1
-7.27631,-2.911081,-4.272656,-10.633307,-14.57152,-13.211655,-7.987443,-4.066709,-7.927219,-14.564154,-14.681131,-10.423878,-7.853654,-8.067935,-9.294301,-10.157528,-11.485413,-13.380645,-12.913773,-8.990844,-5.575959,-5.807602,-8.387017,-11.737606,-13.890799,-11.818942,-8.347374,-8.520069,-9.415706,-7.225678,-3.545983,-0.59425,-0.136357,-2.872642,-6.82096,-8.091529,-5.36437,-3.329576,-5.844671,-9.797687,-10.616102,-6.829998,-0.790286,1.02434,-4.076879,-10.133142,-9.393665,0.239252,11.609287,15.917254,13.072934,8.205632,4.238064,0.146081,-3.800785,-4.288412,-2.206373,0.672512,5.245115,6.816228,1.932216,-1.846857,-1
19.170118,22.918767,20.105666,12.96442,8.218131,10.875688,20.020535,29.713322,32.454264,26.742402,19.773765,16.724148,13.309134,7.178183,5.599253,9.67588,10.917449,8.882834,8.742574,8.875951,7.624816,8.062782,9.183463,8.227058,8.00464,9.947697,10.989144,10.34774,10.482706,11.507391,10.315434,6.817755,4.749669,7.117754,12.439122,13.774869,8.108267,2.127874,2.134654,8.069521,15.275541,16.070713,8.119439,-1.12271,-4.819644,-4.677958,-2.908164,2.849926,9.432465,12.081171,13.42511,10.934929,0.776016,-6.703295,-3.441306,3.340225,7.603334,10.917744,11.839901,8.503784,6.878284,9.938035,1
